ticker,date,market_cap,1_month_growth,3_month_growth,6_month_growth,12_month_growth
ALTR,2021-08,5477069318,1.0615,1.1179,1.1693,1.8178
ALTR,2021-07,5159512857,1.0299,1.0546,1.1591,1.8074
ALTR,2021-06,5009834659,1.0225,1.1,1.1887,1.7664
ALTR,2021-05,4899395511,1.0014,1.046,1.3277,1.9565
ALTR,2021-04,4892525074,1.0742,1.0992,1.4466,2.3446
ALTR,2021-03,4554532025,0.9724,1.0806,1.5245,2.2153
ALTR,2021-02,4683937705,1.0523,1.2693,1.5546,1.7285
ALTR,2021-01,4451164100,1.0561,1.3161,1.5593,1.6216
ALTR,2022-12,3735235642,0.9842,0.9862,0.8937,0.6442
ALTR,2022-11,3795052923,1.0166,0.8573,0.9124,0.6172
ALTR,2022-10,3733248103,0.9857,0.8849,0.8075,0.6438
ALTR,2022-09,3787457046,0.8556,0.9062,0.7485,0.6777
ALTR,2022-08,4426879229,1.0494,1.0643,0.9067,0.8083
ALTR,2022-07,4218644026,1.0093,0.9125,0.8305,0.8176
ALTR,2022-06,4179703488,1.0049,0.826,0.7209,0.8343
ALTR,2022-05,4159356582,0.8997,0.8519,0.6764,0.849
ALTR,2022-04,4623155406,0.9136,0.9101,0.7973,0.9449
ALTR,2022-03,5060359297,1.0365,0.8728,0.9055,1.1111
ALTR,2022-02,4882187102,0.9611,0.794,0.8914,1.0423
ALTR,2022-01,5079886466,0.8761,0.8761,0.9846,1.1412
ALTR,2023-12,6087058295,1.0779,1.1828,1.0204,1.6296
ALTR,2023-11,5647194561,1.108,1.093,1.0162,1.488
ALTR,2023-10,5096546874,0.9903,0.8571,0.9036,1.3652
ALTR,2023-09,5146317211,0.9961,0.8627,0.9478,1.3588
ALTR,2023-08,5166642649,0.8689,0.9297,1.1128,1.1671
ALTR,2023-07,5946344260,0.9969,1.0543,1.4741,1.4095
ALTR,2023-06,5965096625,1.0734,1.0986,1.597,1.4272
ALTR,2023-05,5557136421,0.9853,1.1969,1.4643,1.3361
ALTR,2023-04,5640233838,1.0388,1.3982,1.5108,1.22
ALTR,2023-03,5429647740,1.1694,1.4536,1.4336,1.073
ALTR,2023-02,4642932282,1.151,1.2234,1.0488,0.951
ALTR,2023-01,4033807777,1.0799,1.0805,0.9562,0.7941
ALTR,2024-04,6785006899,1.0094,1.0067,1.3313,1.203
ALTR,2024-03,6721626446,0.9503,1.1042,1.3061,1.2379
ALTR,2024-02,7073087469,1.0494,1.2525,1.369,1.5234
ALTR,2024-01,6740002898,1.1073,1.3225,1.1335,1.6709
DBX,2019-12,7358057714,0.9135,0.8916,0.7538,
DBX,2019-11,8054502149,1.0,1.0234,0.8449,
DBX,2019-10,8054605999,0.976,0.7809,0.866,
DBX,2019-09,8252437699,1.0486,0.8454,0.8965,
DBX,2019-08,7870021090,0.763,0.8256,0.7695,
DBX,2019-07,10314416000,1.0566,1.1089,1.1089,
DBX,2019-06,9761714200,1.024,1.0605,,
DBX,2019-05,9533000909,1.0249,0.9321,,
DBX,2019-04,9301387428,1.0105,1.0,,
DBX,2019-03,9205169285,0.9001,,,
DBX,2019-02,10227067368,1.0995,,,
DBX,2019-01,9301343571,,,,
DBX,2020-12,9233174136,1.1885,1.1248,0.9948,1.2548
DBX,2020-11,7768569049,0.9635,0.9037,0.8639,0.9645
DBX,2020-10,8063066000,0.9823,0.8911,1.0123,1.0011
DBX,2020-09,8208651142,0.9548,0.8844,1.0974,0.9947
DBX,2020-08,8596819619,0.9501,0.956,1.0877,1.0924
DBX,2020-07,9048387272,0.9749,1.136,1.2198,0.8773
DBX,2020-06,9281397545,1.0321,1.2409,1.2614,0.9508
DBX,2020-05,8992595600,1.129,1.1378,1.1165,0.9433
DBX,2020-04,7965213499,1.0649,1.0738,0.9889,0.8563
DBX,2020-03,7479840795,0.9464,1.0166,0.9064,0.8126
DBX,2020-02,7903771815,1.0655,0.9813,1.0043,0.7728
DBX,2020-01,7417706214,1.0081,0.9209,0.7192,0.7975
DBX,2021-12,9267237409,0.9066,0.7762,0.8145,1.0037
DBX,2021-11,10221794000,0.9102,0.8444,1.0148,1.3158
DBX,2021-10,11230145000,0.9406,0.947,1.0881,1.3928
DBX,2021-09,11939682000,0.9863,1.0494,1.169,1.4545
DBX,2021-08,12105926590,1.0209,1.2018,1.2847,1.4082
DBX,2021-07,11858163571,1.0422,1.149,1.3246,1.3105
DBX,2021-06,11377536954,1.1295,1.114,1.2322,1.2258
DBX,2021-05,10072765600,0.976,1.0689,1.2966,1.1201
DBX,2021-04,10320435333,1.0105,1.1528,1.28,1.2957
DBX,2021-03,10213522217,1.0839,1.1062,1.2442,1.3655
DBX,2021-02,9423236526,1.0526,1.213,1.0961,1.1922
DBX,2021-01,8952535657,0.9696,1.1103,0.9894,1.2069
DBX,2022-12,7993005333,1.0266,1.0468,1.0165,0.8625
DBX,2022-11,7786104666,1.0437,0.93,1.0348,0.7617
DBX,2022-10,7460328333,0.977,0.931,0.9036,0.6643
DBX,2022-09,7635933999,0.9121,0.971,0.9247,0.6395
DBX,2022-08,8371910912,1.0448,1.1126,0.9489,0.6916
DBX,2022-07,8012845599,1.019,0.9705,0.9009,0.6757
DBX,2022-06,7863590904,1.0451,0.9522,0.8485,0.6912
DBX,2022-05,7524386571,0.9113,0.8529,0.7361,0.747
DBX,2022-04,8256331599,0.9998,0.9283,0.7352,0.8
DBX,2022-03,8258165347,0.936,0.8911,0.6917,0.8086
DBX,2022-02,8822464894,0.992,0.8631,0.7288,0.9362
DBX,2022-01,8894019749,0.9597,0.792,0.75,0.9935
DBX,2023-12,9873942400,1.0727,1.0672,1.1494,1.2353
DBX,2023-11,9204434285,0.9993,0.9935,1.2373,1.1822
DBX,2023-10,9210513454,0.9955,0.9994,1.2649,1.2346
DBX,2023-09,9252019200,0.9987,1.077,1.3054,1.2116
DBX,2023-08,9264289391,1.0052,1.2453,1.171,1.1066
DBX,2023-07,9216064000,1.0728,1.2657,1.1627,1.1502
DBX,2023-06,8590569142,1.1547,1.2121,1.0748,1.0924
DBX,2023-05,7439416363,1.0217,0.9403,0.9555,0.9887
DBX,2023-04,7281522947,1.0274,0.9187,0.976,0.8819
DBX,2023-03,7087253217,0.8958,0.8867,0.9281,0.8582
DBX,2023-02,7911687789,0.9982,1.0161,0.945,0.8968
DBX,2023-01,7926202050,0.9916,1.0624,0.9892,0.8912
DBX,2024-04,7851199218,0.954,0.7447,0.8524,1.0782
DBX,2024-03,8229376249,0.8426,0.8334,0.8895,1.1612
DBX,2024-02,9766501699,0.9264,1.0611,1.0542,1.2344
DBX,2024-01,10542174476,1.0677,1.1446,1.1439,1.33
CNXN,2019-12,1311472027,1.0055,1.3433,1.4663,
CNXN,2019-11,1304307744,1.2237,1.3812,1.4319,
CNXN,2019-10,1065857890,1.0917,1.196,1.1079,
CNXN,2019-09,976331286,1.0339,1.0916,0.9768,
CNXN,2019-08,944325659,1.0596,1.0367,0.9269,
CNXN,2019-07,891213024,0.9964,0.9264,1.0723,
CNXN,2019-06,894417688,0.9819,0.8948,,
CNXN,2019-05,910889087,0.9468,0.8941,,
CNXN,2019-04,962027902,0.9624,1.1575,,
CNXN,2019-03,999570935,0.9812,,,
CNXN,2019-02,1018747603,1.2258,,,
CNXN,2019-01,831099269,,,,
CNXN,2020-12,1201189247,0.9687,1.0798,1.0188,0.9159
CNXN,2020-11,1239977492,1.0611,1.0458,1.1801,0.9507
CNXN,2020-10,1168614412,1.0505,1.0285,1.097,1.0964
CNXN,2020-09,1112404936,0.9382,0.9435,1.1314,1.1394
CNXN,2020-08,1185717185,1.0436,1.1284,1.0399,1.2556
CNXN,2020-07,1136203663,0.9636,1.0665,0.8276,1.2749
CNXN,2020-06,1179076187,1.1221,1.1992,0.899,1.3183
CNXN,2020-05,1050767589,0.9863,0.9215,0.8056,1.1536
CNXN,2020-04,1065327214,1.0835,0.776,0.9995,1.1074
CNXN,2020-03,983250595,0.8623,0.7497,1.0071,0.9837
CNXN,2020-02,1140244176,0.8305,0.8742,1.2075,1.1193
CNXN,2020-01,1372904893,1.0468,1.2881,1.5405,1.6519
CNXN,2021-12,1160398087,0.9325,0.9691,0.9344,0.966
CNXN,2021-11,1244453640,1.0712,1.0079,0.9942,1.0036
CNXN,2021-10,1161719880,0.9702,0.9942,0.9774,0.9941
CNXN,2021-09,1197407215,0.9698,0.9642,0.9868,1.0764
CNXN,2021-08,1234700333,1.0566,0.9865,0.9153,1.0413
CNXN,2021-07,1168548371,0.941,0.9831,0.8746,1.0285
CNXN,2021-06,1241856184,0.9922,1.0234,1.0339,1.0532
CNXN,2021-05,1251660039,1.0531,0.9279,1.0094,1.1912
CNXN,2021-04,1188590520,0.9795,0.8896,1.0171,1.1157
CNXN,2021-03,1213455207,0.8996,1.0102,1.0908,1.2341
CNXN,2021-02,1348904880,1.0096,1.0878,1.1376,1.183
CNXN,2021-01,1336066825,1.1123,1.1433,1.1759,0.9732
CNXN,2022-12,1315750354,0.9532,1.0794,1.125,1.1339
CNXN,2022-11,1380314990,1.0893,1.0548,1.1368,1.1092
CNXN,2022-10,1267148331,1.0395,1.0707,0.9317,1.0908
CNXN,2022-09,1218978472,0.9315,1.0423,0.8989,1.018
CNXN,2022-08,1308659923,1.1057,1.0777,1.0504,1.0599
CNXN,2022-07,1183514183,1.012,0.8702,1.0704,1.0128
CNXN,2022-06,1169524468,0.9632,0.8624,1.0079,0.9418
CNXN,2022-05,1214257062,0.8928,0.9746,0.9757,0.9701
CNXN,2022-04,1360078236,1.0029,1.2301,1.1707,1.1443
CNXN,2022-03,1356134607,1.0885,1.1687,1.1326,1.1176
CNXN,2022-02,1245882660,1.1268,1.0011,1.0091,0.9236
CNXN,2022-01,1105676815,0.9528,0.9518,0.9462,0.8276
CNXN,2023-12,1732582925,1.1095,1.2298,1.451,1.3168
CNXN,2023-11,1561563531,1.1084,1.138,1.4092,1.1313
CNXN,2023-10,1408813052,1.0,1.1608,1.2426,1.1118
CNXN,2023-09,1408851252,1.0268,1.1798,1.2365,1.1558
CNXN,2023-08,1372143826,1.1306,1.2383,1.1504,1.0485
CNXN,2023-07,1213645806,1.0164,1.0705,0.948,1.0255
CNXN,2023-06,1194098257,1.0776,1.048,0.9075,1.021
CNXN,2023-05,1108122545,0.9774,0.9291,0.8028,0.9126
CNXN,2023-04,1133747898,0.995,0.8856,0.8947,0.8336
CNXN,2023-03,1139405696,0.9553,0.866,0.9347,0.8402
CNXN,2023-02,1192730328,0.9317,0.8641,0.9114,0.9573
CNXN,2023-01,1280224237,0.973,1.0103,1.0817,1.1579
CNXN,2024-04,1681234753,0.9767,0.9871,1.1934,1.4829
CNXN,2024-03,1721297860,0.9799,0.9935,1.2218,1.5107
CNXN,2024-02,1756693132,1.0314,1.125,1.2803,1.4728
CNXN,2024-01,1703190745,0.983,1.209,1.4034,1.3304
DLR,2019-12,24577727740,0.9805,0.9286,0.9908,
DLR,2019-11,25067150615,0.9172,0.9983,1.0195,
DLR,2019-10,27330458771,1.0325,1.1111,1.0917,
DLR,2019-09,26468912170,1.0541,1.067,1.0989,
DLR,2019-08,25109292386,1.0208,1.0212,1.0658,
DLR,2019-07,24597996625,0.9916,0.9826,1.1208,
DLR,2019-06,24806256304,1.0088,1.0299,,
DLR,2019-05,24588826318,0.9822,1.0437,,
DLR,2019-04,25034000425,1.0393,1.1406,,
DLR,2019-03,24086690798,1.0224,,,
DLR,2019-02,23558912256,1.0734,,,
DLR,2019-01,21947441636,,,,
DLR,2020-12,37579977520,0.949,0.9507,0.9989,1.529
DLR,2020-11,39600730635,0.9218,0.9421,1.062,1.5798
DLR,2020-10,42958903111,1.0868,1.0738,1.1089,1.5718
DLR,2020-09,39527845113,0.9404,1.0507,1.3556,1.4934
DLR,2020-08,42032752656,1.0506,1.1273,1.4742,1.674
DLR,2020-07,40007700338,1.0634,1.0328,1.462,1.6265
DLR,2020-06,37622075509,1.009,1.2902,1.5307,1.5166
DLR,2020-05,37287192683,0.9625,1.3077,1.4875,1.5164
DLR,2020-04,38738504145,1.3285,1.4156,1.4174,1.5474
DLR,2020-03,29158945365,1.0227,1.1864,1.1016,1.2106
DLR,2020-02,28512908713,1.0419,1.1375,1.1356,1.2103
DLR,2020-01,27365126121,1.1134,1.0013,1.1125,1.2468
DLR,2021-12,48254216013,1.0573,1.087,1.0967,1.284
DLR,2021-11,45637725559,1.0765,1.0133,1.0773,1.1524
DLR,2021-10,42392824970,0.9549,0.9686,1.0255,0.9868
DLR,2021-09,44393847080,0.9857,1.0089,1.1641,1.1231
DLR,2021-08,45038561432,1.0291,1.0631,1.1314,1.0715
DLR,2021-07,43765626164,0.9946,1.0588,1.129,1.0939
DLR,2021-06,44001072732,1.0386,1.1538,1.1709,1.1696
DLR,2021-05,42364750176,1.0249,1.0642,1.0698,1.1362
DLR,2021-04,41336873600,1.0839,1.0663,0.9622,1.0671
DLR,2021-03,38135782536,0.958,1.0148,0.9648,1.3079
DLR,2021-02,39808821844,1.0269,1.0053,0.9471,1.3962
DLR,2021-01,38765811450,1.0316,0.9024,0.969,1.4166
DLR,2022-12,30222769060,0.9899,0.9411,0.8028,0.6263
DLR,2022-11,30530460233,1.0967,0.8258,0.7978,0.669
DLR,2022-10,27838954782,0.8669,0.767,0.6597,0.6567
DLR,2022-09,32114179533,0.8686,0.8531,0.8208,0.7234
DLR,2022-08,36971929280,1.0187,0.9661,0.9289,0.8209
DLR,2022-07,36294187028,0.9641,0.8601,0.8129,0.8293
DLR,2022-06,37645922870,0.9837,0.9622,0.7802,0.8556
DLR,2022-05,38270058734,0.9069,0.9615,0.8386,0.9033
DLR,2022-04,42197771721,1.0785,0.9451,0.9954,1.0208
DLR,2022-03,39125216360,0.983,0.8108,0.8813,1.0259
DLR,2022-02,39800694884,0.8914,0.8721,0.8837,0.9998
DLR,2022-01,44648815761,0.9253,1.0532,1.0202,1.1518
DLR,2023-12,40790244135,1.0154,1.0674,1.2993,1.3497
DLR,2023-11,40169709608,1.1093,1.0778,1.4235,1.3157
DLR,2023-10,36213190261,0.9477,1.015,1.2918,1.3008
DLR,2023-09,38213547975,1.0253,1.2172,1.3109,1.1899
DLR,2023-08,37271290354,1.0447,1.3208,1.1494,1.0081
DLR,2023-07,35677447531,1.1364,1.2727,1.1561,0.983
DLR,2023-06,31394535233,1.1126,1.077,1.0388,0.8339
DLR,2023-05,28218380769,1.0066,0.8702,0.9243,0.7373
DLR,2023-04,28032397856,0.9616,0.9084,1.0069,0.6643
DLR,2023-03,29150492652,0.899,0.9645,0.9077,0.7451
DLR,2023-02,32425856191,1.0507,1.0621,0.877,0.8147
DLR,2023-01,30860186210,1.0211,1.1085,0.8503,0.6912
DLR,2024-04,42851958226,0.9528,1.0331,1.1833,1.5287
DLR,2024-03,44975129617,1.0352,1.1026,1.1769,1.5429
DLR,2024-02,43446812934,1.0474,1.0816,1.1657,1.3399
DLR,2024-01,41479207129,1.0169,1.1454,1.1626,1.3441
VRNT,2019-12,3458337005,1.0969,1.1286,0.9401,
VRNT,2019-11,3152896347,1.081,0.8708,0.7927,
VRNT,2019-10,2916598272,0.9518,0.7866,0.7268,
VRNT,2019-09,3064370725,0.8463,0.833,0.8842,
VRNT,2019-08,3620839795,0.9766,0.9104,1.069,
VRNT,2019-07,3707708096,1.0079,0.924,1.2558,
VRNT,2019-06,3678593040,0.9249,1.0614,,
VRNT,2019-05,3977314080,0.9911,1.1742,,
VRNT,2019-04,4012875239,1.1579,1.3592,,
VRNT,2019-03,3465721123,1.0232,,,
VRNT,2019-02,3387174203,1.1473,,,
VRNT,2019-01,2952372221,,,,
VRNT,2020-12,4022858203,1.119,1.269,1.3785,1.1632
VRNT,2020-11,3595045275,1.0687,1.2125,1.2478,1.1402
VRNT,2020-10,3364090350,1.0612,1.1803,1.2703,1.1534
VRNT,2020-09,3170014382,1.0692,1.0863,1.1301,1.0345
VRNT,2020-08,2964948886,1.0403,1.0291,0.7978,0.8189
VRNT,2020-07,2850111875,0.9767,1.0762,0.7452,0.7687
VRNT,2020-06,2918235597,1.0129,1.0404,0.8438,0.7933
VRNT,2020-05,2881099624,1.0879,0.7753,0.9138,0.7244
VRNT,2020-04,2648256177,0.9441,0.6924,0.908,0.6599
VRNT,2020-03,2804979367,0.7548,0.8111,0.9154,0.8093
VRNT,2020-02,3716324833,0.9717,1.1787,1.0264,1.0972
VRNT,2020-01,3824550256,1.1059,1.3113,1.0315,1.2954
VRNT,2021-12,3300803623,1.0518,1.1292,1.1073,0.8205
VRNT,2021-11,3138135205,1.0372,1.1106,1.0479,0.8729
VRNT,2021-10,3025524695,1.035,1.0831,0.9707,0.8994
VRNT,2021-09,2923204271,1.0345,0.9806,0.936,0.9221
VRNT,2021-08,2825739150,1.0116,0.9436,0.8299,0.953
VRNT,2021-07,2793283497,0.9371,0.8962,0.5973,0.9801
VRNT,2021-06,2980906749,0.9954,0.9545,0.741,1.0215
VRNT,2021-05,2994556002,0.9607,0.8794,0.833,1.0394
VRNT,2021-04,3116910648,0.998,0.6665,0.9265,1.177
VRNT,2021-03,3123036997,0.9172,0.7763,0.9852,1.1134
VRNT,2021-02,3405110343,0.7281,0.9472,1.1485,0.9163
VRNT,2021-01,4676526394,1.1625,1.3901,1.6408,1.2228
VRNT,2022-12,2418965942,0.9954,0.9575,0.8142,0.7328
VRNT,2022-11,2430082514,1.0747,0.766,0.7312,0.7744
VRNT,2022-10,2261163244,0.895,0.8022,0.655,0.7474
VRNT,2022-09,2526382080,0.7963,0.8503,0.7763,0.8643
VRNT,2022-08,3172563367,1.1255,0.9546,0.9438,1.1227
VRNT,2022-07,2818819931,0.9488,0.8165,0.8155,1.0091
VRNT,2022-06,2971086122,0.894,0.9129,0.9001,0.9967
VRNT,2022-05,3323498739,0.9627,0.9887,1.0591,1.1098
VRNT,2022-04,3452127891,1.0608,0.9988,1.141,1.1075
VRNT,2022-03,3254381218,0.9682,0.9859,1.1133,1.0421
VRNT,2022-02,3361383258,0.9725,1.0711,1.1896,0.9872
VRNT,2022-01,3456356287,1.0471,1.1424,1.2374,0.7391
VRNT,2023-12,1721882424,1.2058,1.0672,0.7405,0.7118
VRNT,2023-11,1427996139,1.0864,0.6526,0.6402,0.5876
VRNT,2023-10,1314445985,0.8147,0.5539,0.5412,0.5813
VRNT,2023-09,1613466185,0.7374,0.6939,0.6764,0.6386
VRNT,2023-08,2188074196,0.922,0.9809,0.8771,0.6897
VRNT,2023-07,2373070441,1.0206,0.9772,0.9783,0.8419
VRNT,2023-06,2325146585,1.0424,0.9748,0.9612,0.7826
VRNT,2023-05,2230592656,0.9185,0.8942,0.9179,0.6712
VRNT,2023-04,2428550926,1.0181,1.0011,1.074,0.7035
VRNT,2023-03,2385274434,0.9562,0.9861,0.9441,0.7329
VRNT,2023-02,2494550473,1.0284,1.0265,0.7863,0.7421
VRNT,2023-01,2425776350,1.0028,1.0728,0.8606,0.7018
VRNT,2024-04,1915421669,0.9654,1.0761,1.4572,0.7887
VRNT,2024-03,1983974822,1.0004,1.1522,1.2296,0.8318
VRNT,2024-02,1983139225,1.1141,1.3888,0.9063,0.795
VRNT,2024-01,1779983087,1.0337,1.3542,0.7501,0.7338
AZPN,2019-12,8229663220,1.0128,0.9508,0.9796,
AZPN,2019-11,8125387174,1.0067,0.8917,1.0164,
AZPN,2019-10,8071212852,0.9325,0.8889,1.0601,
AZPN,2019-09,8655801711,0.9499,1.0304,1.2271,
AZPN,2019-08,9112483616,1.0036,1.1399,1.3206,
AZPN,2019-07,9079631936,1.0808,1.1925,1.4542,
AZPN,2019-06,8400801784,1.0509,1.191,,
AZPN,2019-05,7994147908,1.0499,1.1585,,
AZPN,2019-04,7613953985,1.0794,1.2194,,
AZPN,2019-03,7053674327,1.0222,,,
AZPN,2019-02,6900207738,1.1051,,,
AZPN,2019-01,6243904620,,,,
AZPN,2020-12,8977491809,1.0641,1.0383,1.2689,1.0909
AZPN,2020-11,8436644380,0.9797,1.0804,1.2706,1.0383
AZPN,2020-10,8611510618,0.996,1.2907,1.3309,1.0669
AZPN,2020-09,8646026124,1.1072,1.222,1.3524,0.9989
AZPN,2020-08,7808895684,1.1704,1.1761,0.9401,0.8569
AZPN,2020-07,6672076147,0.943,1.0312,0.73,0.7348
AZPN,2020-06,7075284968,1.0656,1.1067,0.8597,0.8422
AZPN,2020-05,6639866499,1.0262,0.7994,0.8172,0.8306
AZPN,2020-04,6470480366,1.0121,0.708,0.8017,0.8498
AZPN,2020-03,6393242814,0.7697,0.7769,0.7386,0.9064
AZPN,2020-02,8306092250,0.9088,1.0222,0.9115,1.2037
AZPN,2020-01,9139441585,1.1105,1.1324,1.0066,1.4637
AZPN,2021-12,5420718385,0.9736,1.1791,0.5757,0.6038
AZPN,2021-11,5567987405,1.0132,1.1414,0.5954,0.66
AZPN,2021-10,5495630748,1.1954,1.0475,0.5385,0.6382
AZPN,2021-09,4597405407,0.9425,0.4883,0.4569,0.5317
AZPN,2021-08,4878095325,0.9298,0.5216,0.4736,0.6247
AZPN,2021-07,5246627026,0.5572,0.5141,0.5513,0.7864
AZPN,2021-06,9415477183,1.0068,0.9356,1.0488,1.3308
AZPN,2021-05,9351843174,0.9163,0.9079,1.1085,1.4084
AZPN,2021-04,10205852108,1.0142,1.0724,1.1851,1.5773
AZPN,2021-03,10063056730,0.9769,1.1209,1.1639,1.574
AZPN,2021-02,10300818694,1.0823,1.221,1.3191,1.2402
AZPN,2021-01,9517236378,1.0601,1.1052,1.4264,1.0413
AZPN,2022-12,13809601217,0.9046,0.9555,1.4107,2.5476
AZPN,2022-11,15265351350,0.949,1.107,1.7305,2.7416
AZPN,2022-10,16086517229,1.1131,1.3435,1.9797,2.9271
AZPN,2022-09,14452409932,1.048,1.4764,1.481,3.1436
AZPN,2022-08,13790458553,1.1517,1.5633,1.4374,2.827
AZPN,2022-07,11973495848,1.2232,1.4735,1.2121,2.2821
AZPN,2022-06,9788871530,1.1097,1.0031,1.8058,1.0397
AZPN,2022-05,8821229252,1.0856,0.9194,1.5843,0.9433
AZPN,2022-04,8125937080,0.8327,0.8226,1.4786,0.7962
AZPN,2022-03,9758242750,1.0171,1.8002,2.1226,0.9697
AZPN,2022-02,9594302728,0.9712,1.7231,1.9668,0.9314
AZPN,2022-01,9878587257,1.8224,1.7975,1.8828,1.038
AZPN,2023-12,13378705754,1.1679,1.0492,1.2543,0.9688
AZPN,2023-11,11455673321,0.9272,0.9286,1.0502,0.7504
AZPN,2023-10,12355679900,0.969,1.1032,0.8395,0.7681
AZPN,2023-09,12751370388,1.0336,1.1955,0.9335,0.8823
AZPN,2023-08,12336496059,1.1015,1.1309,0.9041,0.8946
AZPN,2023-07,11200156905,1.05,0.7609,0.8701,0.9354
AZPN,2023-06,10666555315,0.9778,0.7809,0.7724,1.0897
AZPN,2023-05,10908399810,0.7411,0.7994,0.7146,1.2366
AZPN,2023-04,14718763133,1.0775,1.1435,0.915,1.8113
AZPN,2023-03,13659708623,1.0011,0.9891,0.9452,1.3998
AZPN,2023-02,13645014483,1.0601,0.8939,0.9895,1.4222
AZPN,2023-01,12871690326,0.9321,0.8002,1.075,1.303
AZPN,2024-04,13244017396,1.0336,1.0131,1.0719,0.8998
AZPN,2024-03,12812990151,1.0757,0.9577,1.0048,0.938
AZPN,2024-02,11910899166,0.9111,1.0397,0.9655,0.8729
AZPN,2024-01,13073081774,0.9772,1.0581,1.1672,1.0156
MANH,2019-12,5089462897,1.0204,0.9673,1.1663,
MANH,2019-11,4987641433,0.9707,0.9282,1.1673,
MANH,2019-10,5137948486,0.9766,1.0649,1.3349,
MANH,2019-09,5261271508,0.9792,1.2057,1.4877,
MANH,2019-08,5373239438,1.1137,1.2575,1.562,
MANH,2019-07,4824774480,1.1056,1.2535,1.6107,
MANH,2019-06,4363829632,1.0213,1.2339,,
MANH,2019-05,4272931508,1.1101,1.2421,,
MANH,2019-04,3848976652,1.0883,1.2849,,
MANH,2019-03,3536613228,1.0281,,,
MANH,2019-02,3440040349,1.1484,,,
MANH,2019-01,2995488531,,,,
MANH,2020-12,6549216066,1.0946,1.0828,1.1472,1.2868
MANH,2020-11,5983354022,0.9647,0.9895,1.2358,1.1996
MANH,2020-10,6202198761,1.0255,1.0425,1.7272,1.2071
MANH,2020-09,6048163930,1.0003,1.0594,1.7176,1.1496
MANH,2020-08,6046547064,1.0163,1.2489,1.2204,1.1253
MANH,2020-07,5949426843,1.0421,1.6569,1.1106,1.2331
MANH,2020-06,5708888237,1.1791,1.6212,1.1217,1.3082
MANH,2020-05,4841640369,1.3483,0.9772,0.9707,1.1331
MANH,2020-04,3590798860,1.0197,0.6703,0.6989,0.9329
MANH,2020-03,3521334664,0.7107,0.6919,0.6693,0.9957
MANH,2020-02,4954553128,0.9249,0.9934,0.9221,1.4403
MANH,2020-01,5357111207,1.0526,1.0427,1.1103,1.7884
MANH,2021-12,9662854428,0.8905,0.9519,1.0756,1.4754
MANH,2021-11,10850499288,1.0498,1.0674,1.2855,1.8134
MANH,2021-10,10336259613,1.0183,1.11,1.3023,1.6665
MANH,2021-09,10150919618,0.9986,1.1299,1.329,1.6783
MANH,2021-08,10165066877,1.0916,1.2043,1.2317,1.6811
MANH,2021-07,9312067862,1.0365,1.1733,1.2873,1.5652
MANH,2021-06,8984083704,1.0644,1.1762,1.3718,1.5737
MANH,2021-05,8440382153,1.0634,1.0227,1.4106,1.7433
MANH,2021-04,7936799994,1.0391,1.0972,1.2797,2.2103
MANH,2021-03,7638011037,0.9255,1.1662,1.2629,2.1691
MANH,2021-02,8253182123,1.1409,1.3794,1.3649,1.6658
MANH,2021-01,7233890700,1.1045,1.1663,1.2159,1.3503
MANH,2022-12,7531505641,1.0147,0.8784,1.0143,0.7794
MANH,2022-11,7422433391,0.9239,0.8106,0.9803,0.6841
MANH,2022-10,8033683184,0.937,1.0621,0.9395,0.7772
MANH,2022-09,8574170430,0.9364,1.1547,1.0003,0.8447
MANH,2022-08,9156229899,1.2105,1.2093,1.1162,0.9008
MANH,2022-07,7563773760,1.0187,0.8846,0.88,0.8123
MANH,2022-06,7425217521,0.9807,0.8662,0.7684,0.8265
MANH,2022-05,7571657448,0.8855,0.9231,0.6978,0.8971
MANH,2022-04,8550601142,0.9975,0.9948,0.8272,1.0773
MANH,2022-03,8571769839,1.045,0.8871,0.8444,1.1223
MANH,2022-02,8202718499,0.9543,0.756,0.807,0.9939
MANH,2022-01,8595261248,0.8895,0.8316,0.923,1.1882
MANH,2023-12,13623020307,1.0204,1.1104,1.1639,1.8088
MANH,2023-11,13350185546,1.0919,1.1345,1.248,1.7986
MANH,2023-10,12226599969,0.9966,1.0111,1.2568,1.5219
MANH,2023-09,12268133448,1.0425,1.0481,1.3576,1.4308
MANH,2023-08,11767876683,0.9731,1.1,1.3121,1.2852
MANH,2023-07,12092770493,1.0331,1.2431,1.5846,1.5988
MANH,2023-06,11704907467,1.0942,1.2953,1.5541,1.5764
MANH,2023-05,10697655064,1.0997,1.1928,1.4413,1.4129
MANH,2023-04,9728222766,1.0765,1.2747,1.2109,1.1377
MANH,2023-03,9036529943,1.0076,1.1998,1.0539,1.0542
MANH,2023-02,8968796156,1.1752,1.2083,0.9795,1.0934
MANH,2023-01,7631516686,1.0133,0.9499,1.009,0.8879
MANH,2024-04,14590333946,0.93,1.1017,1.1933,1.4998
MANH,2024-03,15688187337,1.0224,1.1516,1.2788,1.7361
MANH,2024-02,15344610897,1.1586,1.1494,1.3039,1.7109
MANH,2024-01,13243690104,0.9722,1.0832,1.0952,1.7354
PRFT,2019-12,1381988975,1.0852,1.166,1.3542,
PRFT,2019-11,1273449056,1.0657,1.1331,1.3034,
PRFT,2019-10,1194929067,1.0082,1.0954,1.3495,
PRFT,2019-09,1185205662,1.0546,1.1614,1.3412,
